Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitLinearXYPlotLine.java",449,28,101
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitLinearXYPlotLineYIndependent.java",389,24,84
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitScatterXYPlotLine.java",715,28,156
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitSimpleXYDataset.java",176,21,30
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitSlopeLine.java",123,21,27
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitSlopeLineDisplay.java",36,21,14
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXY.java",25,21,2
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXYAxis.java",127,36,45
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXYGrid.java",127,24,23
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXYLocationDisplay.java",52,25,12
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXYMarkerLine.java",261,30,59
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXYPlot.java",44,21,6
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXYPlotLine.java",55,0,27
File,"C:\f1\mct-1.7b1\Plotter\src\test\java\plotter\xy\JUnitXYReversingDataset.java",70,21,22
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\CanvasActivator.java",32,23,16
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\ComponentRegistryAccess.java",16,44,8
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\MenuManagerAccess.java",15,28,7
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\PolicyManagerAccess.java",15,28,6
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\formatting\ControlAreaFormattingConstants.java",65,45,16
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\layout\CanvasLayoutManager.java",236,26,45
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\panel\CanvasViewStrategy.java",52,28,11
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\panel\FlatScrollBarUI.java",76,24,19
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\panel\Panel.java",602,92,100
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\panel\PanelBorder.java",201,82,44
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\panel\TransferableIcon.java",92,42,16
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\persistence\CanvasPersistentState.java",33,21,10
