Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\ClientMultiMapProxy.java",254,18,40
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\ClientQueueProxy.java",236,28,42
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\ClientReplicatedMapProxy.java",206,21,33
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\ClientSemaphoreProxy.java",97,18,23
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\ClientSetProxy.java",11,18,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\ClientTopicProxy.java",76,18,17
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\PartitionServiceProxy.java",42,18,11
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\proxy\package-info.java",1,19,1
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ClientClusterService.java",12,18,11
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ClientContext.java",43,18,18
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ClientExecutionService.java",17,18,14
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ClientInvocationService.java",12,18,10
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ClientPartitionService.java",11,18,8
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ClientProxy.java",146,18,34
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ClientProxyFactory.java",4,18,4
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\EventHandler.java",5,21,3
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ProxyManager.java",244,20,30
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ResponseHandler.java",4,18,4
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\ResponseStream.java",6,18,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\impl\ClientCallFuture.java",228,15,45
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\impl\ClientClusterServiceImpl.java",403,22,47
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\main\java\com\hazelcast\client\spi\impl\ClientExecutionServiceImpl.java",110,18,19
