Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\rules\RuleFieldValidatorTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\rules\TempFolderRuleTest.java",6,1,1,,,,6,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\rules\TestRuleTest.java",39,1,1,,,,39,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\rules\TimeoutRuleTest.java",5,2,2,,,,3,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\rules\VerifierRuleTest.java",16,1,1,,,,16,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\AllMembersSupplierTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\ParameterSignatureTest.java",4,1,1,,,,4,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\ParameterizedAssertionErrorTest.java",6,1,1,,,,6,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\Correspondent.java",1,1,1,,,,1,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\Guesser.java",22,1,3,,,,16,,,,3
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\GuesserQueue.java",9,1,2,,,,7,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\MethodCall.java",10,1,2,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\ReguessableValue.java",2,1,1,,,,2,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\StringableObject.java",5,1,2,,,,4,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\Stub.java",0,0,0,,,,0,,,,0
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\StubbedTheories.java",9,2,2,,,,6,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\StubbedTheoriesTest.java",1,1,1,,,,1,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\runner\SuccessfulWithDataPointFields.java",20,1,1,,,,20,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\runner\TheoriesPerformanceTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\runner\UnsuccessfulWithDataPointFields.java",12,1,1,,,,12,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\runner\WhenNoParametersMatch.java",2,1,1,,,,2,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\runner\WithDataPointMethod.java",20,1,1,,,,20,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\runner\WithExtendedParameterSources.java",16,1,1,,,,16,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\experimental\theories\runner\WithOnlyTestAnnotations.java",10,1,3,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\AllTestsTest.java",10,1,1,,,,10,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\ClassRequestTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\ForwardCompatibilityPrintingTest.java",10,1,2,,,,9,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\ForwardCompatibilityTest.java",37,1,1,,,,37,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\InitializationErrorForwardCompatibilityTest.java",13,1,1,,,,13,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\JUnit38ClassRunnerTest.java",9,1,1,,,,9,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\OldTestClassAdaptingListenerTest.java",1,1,1,,,,1,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\OldTests.java",1,1,1,,,,1,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\junit3compatibility\SuiteMethodTest.java",17,1,1,,,,17,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\listening\ListenerTest.java",4,1,1,,,,4,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\listening\RunnerTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\listening\TestListenerTest.java",6,1,1,,,,6,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\listening\TextListenerTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\listening\UserStopTest.java",4,1,1,,,,4,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\manipulation\FilterTest.java",6,1,1,,,,6,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\manipulation\FilterableTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\manipulation\SingleMethodTest.java",27,1,1,,,,27,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\manipulation\SortableTest.java",30,1,1,,,,30,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\package-info.java",0,0,0,,,,0,,,,0
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\EnclosedTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\IgnoreClassTest.java",3,1,1,,,,3,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java",30,1,1,,,,30,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\ParentRunnerFilteringTest.java",18,1,2,,,,14,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\ParentRunnerTest.java",18,1,1,,,,18,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\RunWithTest.java",9,1,1,,,,9,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\SuiteTest.java",18,1,1,,,,18,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\TestClassTest.java",14,1,1,,,,14,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\classes\UseSuiteAsASuperclassTest.java",4,1,1,,,,4,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\core\CommandLineTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\core\JUnitCoreReturnsCorrectExitCodeTest.java",6,1,1,,,,6,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\core\SystemExitTest.java",3,2,2,,,,2,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\methods\AnnotationTest.java",99,1,1,,,,99,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\methods\ExpectedTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\methods\InheritedTestTest.java",4,1,1,,,,4,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\methods\ParameterizedTestMethodTest.java",35,1,2,,,,34,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\methods\TestMethodTest.java",47,1,2,,,,46,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\running\methods\TimeoutTest.java",25,1,3,,,,20,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\validation\BadlyFormedClassesTest.java",8,1,1,,,,8,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\validation\FailedConstructionTest.java",3,1,1,,,,3,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\validation\InaccessibleBaseClassTest.java",1,1,1,,,,1,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\validation\ValidationTest.java",5,1,1,,,,5,,,,1
File,"C:\f1\JUnit\src\test\java\org\junit\tests\validation\anotherpackage\Sub.java",0,0,0,,,,0,,,,0
File,"C:\f1\JUnit\src\test\java\org\junit\tests\validation\anotherpackage\Super.java",1,1,1,,,,1,,,,1
Package,"junit",0,0,0,,,,0,,,,0
Package,"junit.extensions",29,1,3,,,,24,,,,3
Public Class,"junit.extensions.ActiveTestSuite",10,1,3,0,2,34,8,1,62,1,3
Class,"junit.extensions.ActiveTestSuite.runTest.(Anon_1)",1,1,1,0,1,1,1,2,0,2,1
Public Class,"junit.extensions.RepeatedTest",7,1,3,0,3,49,4,1,25,1,3
Public Class,"junit.extensions.TestDecorator",6,1,1,2,2,45,6,1,16,2,1
Public Class,"junit.extensions.TestSetup",4,1,1,2,3,49,4,2,0,1,1
Class,"junit.extensions.TestSetup.run.(Anon_1)",1,1,1,0,1,1,1,2,0,2,1
Package,"junit.framework",221,1,7,,,,151,,,,5
Public Class,"junit.framework.Assert",55,1,4,2,1,39,39,2,0,1,3
Public Class,"junit.framework.AssertionFailedError",2,1,1,1,2,2,2,0,100,1,1
Public Class,"junit.framework.ComparisonCompactor",17,2,3,0,1,8,8,1,59,1,3
Public Class,"junit.framework.ComparisonFailure",4,1,1,0,3,6,4,1,56,1,1
Public Class,"junit.framework.JUnit4TestAdapter",15,1,4,0,1,12,12,9,66,5,1
Public Class,"junit.framework.JUnit4TestAdapterCache",11,2,3,0,2,5,5,7,90,1,1
Class,"junit.framework.JUnit4TestAdapterCache.getNotifier.(Anon_1)",3,1,1,0,1,3,3,4,0,2,1
Public Class,"junit.framework.JUnit4TestCaseFacade",5,1,1,0,1,5,5,2,60,3,1
Public Interface,"junit.framework.Protectable",1,1,1,3,0,1,1,0,0,0,1
Public Interface,"junit.framework.Test",2,1,1,6,0,2,2,1,0,0,1
Public Abstract Class,"junit.framework.TestCase",21,1,5,71,2,52,13,1,61,2,1
Public Class,"junit.framework.TestFailure",7,1,1,0,1,7,7,2,57,1,1
Public Interface,"junit.framework.TestListener",4,1,1,6,0,4,4,2,0,0,1
Public Class,"junit.framework.TestResult",25,1,4,0,1,18,18,6,80,1,1
Class,"junit.framework.TestResult.run.(Anon_1)",1,1,1,0,1,1,1,2,0,2,1
Public Class,"junit.framework.TestSuite",47,1,7,1,1,26,26,2,80,2,5
Class,"junit.framework.TestSuite.warning.(Anon_1)",1,1,1,0,1,1,1,1,0,2,1
Package,"junit.runner",66,1,10,,,,38,,,,9
Public Abstract Class,"junit.runner.BaseTestRunner",57,1,10,2,1,29,29,4,94,2,9
Public Interface,"junit.runner.TestRunListener",6,1,1,0,0,6,6,0,100,0,1
Public Class,"junit.runner.Version",3,1,1,0,1,3,3,0,0,1,1
Package,"junit.samples",18,1,2,,,,16,,,,1
Public Class,"junit.samples.AllTests",2,1,1,0,1,2,2,6,0,1,1
Public Class,"junit.samples.ListTest",10,1,2,0,3,60,8,2,43,1,1
Public Class,"junit.samples.SimpleTest",6,1,1,0,3,58,6,2,66,1,1
Package,"junit.samples.money",87,1,7,,,,63,,,,7
Public Interface,"junit.samples.money.IMoney",8,1,1,2,0,8,8,2,0,0,1
Public Class,"junit.samples.money.Money",19,1,4,0,1,14,14,1,78,2,4
Public Class,"junit.samples.money.MoneyBag",36,2,7,0,1,17,17,1,41,2,7
Public Class,"junit.samples.money.MoneyTest",24,1,1,0,3,76,24,4,72,1,1
Package,"junit.tests",3,1,1,,,,3,,,,1
Public Class,"junit.tests.AllTests",2,1,1,0,1,2,2,6,0,1,1
Public Class,"junit.tests.WasRun",1,1,1,0,3,53,1,0,0,1,1
Package,"junit.tests.extensions",27,1,2,,,,25,,,,1
Public Class,"junit.tests.extensions.ActiveTestTest",6,1,2,0,3,57,5,5,0,1,1
Public Static Class,"junit.tests.extensions.ActiveTestTest.SuccessTest",1,1,1,0,3,53,1,0,0,1,1
Public Class,"junit.tests.extensions.AllTests",2,1,1,0,1,2,2,6,0,1,1
Public Class,"junit.tests.extensions.ExtensionTest",4,1,1,0,3,56,4,5,0,1,1
Static Class,"junit.tests.extensions.ExtensionTest.TornDown",2,1,1,1,4,51,2,0,50,1,1
Class,"junit.tests.extensions.ExtensionTest.testRunningErrorInTestSetup.(Anon_1)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.extensions.ExtensionTest.testRunningErrorsInTestSetup.(Anon_2)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.extensions.ExtensionTest.testRunningErrorsInTestSetup.(Anon_3)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.extensions.ExtensionTest.testSetupErrorDontTearDown.(Anon_4)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.extensions.ExtensionTest.testSetupErrorInTestSetup.(Anon_5)",1,1,1,0,1,1,1,0,0,2,1
Public Class,"junit.tests.extensions.RepeatedTestTest",6,1,2,0,3,57,5,4,0,1,1
Public Static Class,"junit.tests.extensions.RepeatedTestTest.SuccessTest",1,1,1,0,3,53,1,0,0,1,1
Package,"junit.tests.framework",167,1,3,,,,138,,,,1
Public Class,"junit.tests.framework.AllTests",2,1,1,0,1,2,2,13,0,1,1
Public Class,"junit.tests.framework.AssertTest",30,1,2,0,3,68,16,2,0,1,1
Public Class,"junit.tests.framework.ComparisonCompactorTest",19,1,1,0,3,71,19,1,0,1,1
Public Class,"junit.tests.framework.ComparisonFailureTest",9,2,3,0,3,56,4,1,0,1,1
Public Class,"junit.tests.framework.DoublePrecisionAssertTest",11,1,2,0,3,59,7,1,0,1,1
Public Class,"junit.tests.framework.Failure",1,1,1,0,3,53,1,0,0,1,1
Public Class,"junit.tests.framework.FloatAssertTest",13,1,2,0,3,60,8,1,0,1,1
Public Class,"junit.tests.framework.InheritedTestCase",1,1,1,0,4,56,1,0,0,1,1
Public Class,"junit.tests.framework.NoArgTestCaseTest",1,1,1,0,3,53,1,0,0,1,1
Public Class,"junit.tests.framework.NoTestCaseClass",1,1,1,0,1,1,1,0,0,1,1
Public Class,"junit.tests.framework.NoTestCases",1,1,1,0,3,53,1,0,0,1,1
Public Class,"junit.tests.framework.NotPublicTestCase",2,1,1,0,3,54,2,0,0,1,1
Public Class,"junit.tests.framework.NotVoidTestCase",2,1,1,0,3,54,2,0,0,1,1
Public Class,"junit.tests.framework.OneTestCase",3,1,1,2,3,55,3,0,0,1,1
Public Class,"junit.tests.framework.OverrideTestCase",1,1,1,0,4,56,1,0,0,1,1
Public Class,"junit.tests.framework.Success",2,1,1,0,3,54,2,0,0,1,1
Public Class,"junit.tests.framework.SuiteTest",14,1,1,0,3,66,14,11,42,1,1
Public Class,"junit.tests.framework.TestCaseTest",18,1,2,0,3,69,17,6,0,1,1
Static Class,"junit.tests.framework.TestCaseTest.TornDown",2,1,1,3,3,54,2,0,50,1,1
Class,"junit.tests.framework.TestCaseTest.testError.(Anon_1)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.framework.TestCaseTest.testErrorTearingDownDoesntMaskErrorRunning.(Anon_9)",2,1,1,0,1,2,2,1,0,2,1
Class,"junit.tests.framework.TestCaseTest.testExceptionRunningAndTearDown.(Anon_8)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.framework.TestCaseTest.testFailure.(Anon_5)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.framework.TestCaseTest.testNamelessTestCase.(Anon_10)",0,0,0,0,1,0,0,0,0,2,0
Class,"junit.tests.framework.TestCaseTest.testRunAndTearDownFails.(Anon_2)",2,1,1,0,1,2,2,0,0,2,1
Class,"junit.tests.framework.TestCaseTest.testSetupFails.(Anon_3)",2,1,1,0,1,2,2,0,0,2,1
Class,"junit.tests.framework.TestCaseTest.testSuccess.(Anon_4)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.framework.TestCaseTest.testTearDownFails.(Anon_6)",2,1,1,0,1,2,2,0,0,2,1
Class,"junit.tests.framework.TestCaseTest.testTearDownSetupFails.(Anon_7)",1,1,1,0,1,1,1,0,0,2,1
Public Class,"junit.tests.framework.TestImplementorTest",2,1,1,0,3,54,2,2,0,1,1
Public Static Class,"junit.tests.framework.TestImplementorTest.DoubleTestCase",3,1,1,0,1,3,3,3,66,2,1
Class,"junit.tests.framework.TestImplementorTest.DoubleTestCase.run.(Anon_1)",1,1,1,0,1,1,1,2,0,2,1
Class,"junit.tests.framework.TestImplementorTest.TestImplementorTest.(Anon_2)",1,1,1,0,1,1,1,0,0,2,1
Public Class,"junit.tests.framework.TestListenerTest",8,1,1,0,3,60,8,2,57,2,1
Class,"junit.tests.framework.TestListenerTest.testError.(Anon_1)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.framework.TestListenerTest.testFailure.(Anon_2)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.framework.TestListenerTest.testStartStop.(Anon_3)",1,1,1,0,1,1,1,0,0,2,1
Public Class,"junit.tests.framework.ThreeTestCases",3,1,1,0,3,55,3,0,0,1,1
Package,"junit.tests.runner",42,1,3,,,,39,,,,1
Public Class,"junit.tests.runner.AllTests",3,1,1,0,1,3,3,8,0,1,1
Public Class,"junit.tests.runner.BaseTestRunnerTest",2,1,1,0,3,54,2,3,0,1,1
Public Static Class,"junit.tests.runner.BaseTestRunnerTest.DoesntExtendTestCase",1,1,1,0,1,1,1,2,0,1,1
Public Static Class,"junit.tests.runner.BaseTestRunnerTest.MockRunner",4,1,1,0,2,33,4,1,75,1,1
Public Static Class,"junit.tests.runner.BaseTestRunnerTest.NonStatic",1,1,1,0,1,1,1,1,0,1,1
Public Class,"junit.tests.runner.StackFilterTest",2,1,1,0,3,54,2,1,0,1,1
Public Class,"junit.tests.runner.TextFeedbackTest",9,1,2,0,3,60,8,4,25,1,1
Static Class,"junit.tests.runner.TextFeedbackTest.TestResultPrinter",2,1,1,2,2,19,2,0,0,1,1
Class,"junit.tests.runner.TextFeedbackTest.testError.(Anon_6)",1,1,1,0,1,1,1,1,0,2,1
Class,"junit.tests.runner.TextFeedbackTest.testError.(Anon_7)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.runner.TextFeedbackTest.testFailure.(Anon_4)",1,1,1,0,1,1,1,1,0,2,1
Class,"junit.tests.runner.TextFeedbackTest.testFailure.(Anon_5)",1,1,1,0,1,1,1,1,0,2,1
Class,"junit.tests.runner.TextFeedbackTest.testOneTest.(Anon_1)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.runner.TextFeedbackTest.testTwoTests.(Anon_2)",1,1,1,0,1,1,1,0,0,2,1
Class,"junit.tests.runner.TextFeedbackTest.testTwoTests.(Anon_3)",1,1,1,0,1,1,1,0,0,2,1
Public Class,"junit.tests.runner.TextRunnerSingleMethodTest",1,1,1,0,3,53,1,2,0,1,1
Public Static Class,"junit.tests.runner.TextRunnerSingleMethodTest.InvocationTest",2,1,1,0,3,54,2,1,0,1,1
Public Class,"junit.tests.runner.TextRunnerTest",7,1,3,0,3,57,5,3,0,1,1
Class,"junit.tests.runner.TextRunnerTest.testRunReturnsResult.(Anon_1)",1,1,1,0,1,1,1,0,0,2,1
Package,"junit.textui",53,1,9,,,,35,,,,3
Public Class,"junit.textui.ResultPrinter",23,1,4,2,1,17,17,5,91,2,1
Public Class,"junit.textui.TestRunner",30,1,9,0,2,47,18,6,88,1,3
Package,"org",0,0,0,,,,0,,,,0
Package,"org.junit",96,1,5,,,,70,,,,3
Public Annotation,"org.junit.After",0,0,0,0,0,0,0,0,0,0,0
Public Annotation,"org.junit.AfterClass",0,0,0,0,0,0,0,0,0,0,0
Public Class,"org.junit.Assert",66,1,5,0,1,50,50,5,0,1,3
TypeVariable,"org.junit.Assert.assertThat.T",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.junit.Assert.assertThat.T",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.junit.Assume",5,1,2,0,1,4,4,2,0,1,1
TypeVariable,"org.junit.Assume.assumeThat.T",0,0,0,0,1,0,0,0,0,1,0
Public Annotation,"org.junit.Before",0,0,0,0,0,0,0,0,0,0,0
Public Annotation,"org.junit.BeforeClass",0,0,0,0,0,0,0,0,0,0,0
Public Annotation,"org.junit.ClassRule",0,0,0,0,0,0,0,0,0,0,0
Public Class,"org.junit.ComparisonFailure",4,1,1,0,2,4,4,1,56,1,1
Private Static Class,"org.junit.ComparisonFailure.ComparisonCompactor",17,2,3,0,1,8,8,1,59,1,3
Public Annotation,"org.junit.Ignore",1,1,1,1,0,1,1,0,0,0,1
Public Annotation,"org.junit.Rule",0,0,0,0,0,0,0,0,0,0,0
Public Annotation,"org.junit.Test",2,1,1,0,0,2,2,1,0,0,1
Static Class,"org.junit.Test.None",1,1,1,0,2,1,1,0,100,1,1
Package,"org.junit.experimental",14,1,3,,,,9,,,,1
Public Class,"org.junit.experimental.ParallelComputer",9,1,2,0,2,9,6,4,66,1,1
Class,"org.junit.experimental.ParallelComputer.parallelize.(Anon_1)",4,2,3,0,1,2,2,0,25,2,1
Class,"org.junit.experimental.ParallelComputer.parallelize.(Anon_1).schedule.(Anon_2)",1,1,1,0,1,1,1,1,0,2,1
TypeVariable,"org.junit.experimental.ParallelComputer.parallelize.T",0,0,0,0,1,0,0,0,0,1,0
Package,"org.junit.experimental.categories",37,2,6,,,,17,,,,6
Public Class,"org.junit.experimental.categories.Categories",15,2,3,0,4,46,6,8,0,1,3
Public Static Class,"org.junit.experimental.categories.Categories.CategoryFilter",19,2,6,0,2,13,8,2,68,1,6
Public Annotation,"org.junit.experimental.categories.Categories.ExcludeCategory",1,1,1,0,0,1,1,0,0,0,1
Public Annotation,"org.junit.experimental.categories.Categories.IncludeCategory",1,1,1,0,0,1,1,0,0,0,1
Public Annotation,"org.junit.experimental.categories.Category",1,1,1,0,0,1,1,0,0,0,1
Package,"org.junit.experimental.max",50,1,5,,,,32,,,,4
Public Class,"org.junit.experimental.max.CouldNotReadCoreException",1,1,1,0,2,1,1,0,100,1,1
Public Class,"org.junit.experimental.max.MaxCore",23,1,5,0,1,13,13,10,76,1,4
Class,"org.junit.experimental.max.MaxCore.constructLeafRequest.(Anon_1)",2,2,2,0,1,1,1,4,0,2,1
Class,"org.junit.experimental.max.MaxCore.constructLeafRequest.(Anon_1).getRunner.(Anon_2)",0,0,0,0,1,0,0,0,0,2,0
Public Class,"org.junit.experimental.max.MaxHistory",14,1,3,0,1,11,11,5,84,2,3
Private Class,"org.junit.experimental.max.MaxHistory.RememberingListener",4,1,1,0,2,11,4,4,62,1,1
Private Class,"org.junit.experimental.max.MaxHistory.TestComparator",6,3,4,0,1,2,2,2,0,2,3
Package,"org.junit.experimental.results",20,1,3,,,,18,,,,1
Class,"org.junit.experimental.results.FailureList",4,2,3,0,1,2,2,3,0,1,1
Public Class,"org.junit.experimental.results.PrintableResult",6,1,1,0,1,6,6,5,50,1,1
Public Class,"org.junit.experimental.results.ResultMatchers",4,1,1,0,1,4,4,0,0,1,1
Class,"org.junit.experimental.results.ResultMatchers.failureCountIs.(Anon_1)",2,1,1,0,1,2,2,2,0,2,1
Class,"org.junit.experimental.results.ResultMatchers.hasFailureContaining.(Anon_3)",2,1,1,0,1,2,2,1,0,2,1
Class,"org.junit.experimental.results.ResultMatchers.hasSingleFailureContaining.(Anon_2)",2,1,1,0,1,2,2,1,0,2,1
Package,"org.junit.experimental.runners",1,1,1,,,,1,,,,1
Public Class,"org.junit.experimental.runners.Enclosed",1,1,1,0,4,41,1,1,0,1,1
Package,"org.junit.experimental.theories",64,1,5,,,,45,,,,5
Public Annotation,"org.junit.experimental.theories.DataPoint",0,0,0,0,0,0,0,0,0,0,0
Public Annotation,"org.junit.experimental.theories.DataPoints",0,0,0,0,0,0,0,0,0,0,0
Public Class,"org.junit.experimental.theories.ParameterSignature",19,1,5,0,1,12,12,0,75,1,5
TypeVariable,"org.junit.experimental.theories.ParameterSignature.findDeepAnnotation.T",0,0,0,0,2,0,0,0,0,1,0
TypeVariable,"org.junit.experimental.theories.ParameterSignature.findDeepAnnotation.T",0,0,0,0,2,0,0,0,0,1,0
TypeVariable,"org.junit.experimental.theories.ParameterSignature.getAnnotation.T",0,0,0,0,2,0,0,0,0,1,0
Public Abstract Class,"org.junit.experimental.theories.ParameterSupplier",1,1,1,2,1,1,1,1,0,1,1
Public Annotation,"org.junit.experimental.theories.ParametersSuppliedBy",1,1,1,0,0,1,1,0,0,0,1
Public Abstract Class,"org.junit.experimental.theories.PotentialAssignment",3,1,1,3,1,3,3,1,0,1,1
Public Static Class,"org.junit.experimental.theories.PotentialAssignment.CouldNotGenerateValueException",0,0,0,0,2,0,0,0,0,1,0
Class,"org.junit.experimental.theories.PotentialAssignment.forValue.(Anon_1)",3,1,1,0,1,3,3,1,0,2,1
Public Class,"org.junit.experimental.theories.Theories",11,1,3,1,4,67,7,7,0,1,1
Public Static Class,"org.junit.experimental.theories.Theories.TheoryAnchor",16,1,2,1,2,12,11,9,75,1,1
Class,"org.junit.experimental.theories.Theories.TheoryAnchor.methodCompletesWithParameters.(Anon_3)",2,2,2,0,1,1,1,4,0,2,1
Class,"org.junit.experimental.theories.Theories.TheoryAnchor.runWithCompleteAssignment.(Anon_1)",4,1,1,0,1,4,4,5,0,2,1
Class,"org.junit.experimental.theories.Theories.TheoryAnchor.runWithCompleteAssignment.(Anon_1).methodBlock.(Anon_2)",3,3,3,0,1,1,1,4,0,2,1
Public Annotation,"org.junit.experimental.theories.Theory",1,1,1,0,0,1,1,0,0,0,1
Package,"org.junit.experimental.theories.internal",51,1,5,,,,29,,,,4
Public Class,"org.junit.experimental.theories.internal.AllMembersSupplier",18,2,5,0,2,8,7,7,42,1,3
Static Class,"org.junit.experimental.theories.internal.AllMembersSupplier.MethodParameterValue",6,2,4,0,2,6,3,2,0,1,4
Public Class,"org.junit.experimental.theories.internal.Assignments",19,1,3,0,1,14,14,7,66,1,1
Public Class,"org.junit.experimental.theories.internal.ParameterizedAssertionError",8,1,3,0,2,5,5,0,100,1,1
Package,"org.junit.experimental.theories.suppliers",3,1,2,,,,2,,,,1
Public Annotation,"org.junit.experimental.theories.suppliers.TestedOn",1,1,1,0,0,1,1,0,0,0,1
Public Class,"org.junit.experimental.theories.suppliers.TestedOnSupplier",2,2,2,0,2,2,1,3,0,1,1
Package,"org.junit.internal",50,1,7,,,,31,,,,1
Public Class,"org.junit.internal.ArrayComparisonFailure",6,1,3,0,2,4,4,0,62,1,1
Public Class,"org.junit.internal.AssumptionViolatedException",6,1,2,0,2,4,4,0,66,2,1
Public Abstract Class,"org.junit.internal.ComparisonCriteria",13,3,7,2,1,4,4,2,0,1,1
Public Class,"org.junit.internal.ExactComparisonCriteria",1,1,1,0,2,5,1,1,0,1,1
Public Class,"org.junit.internal.InexactComparisonCriteria",3,1,2,0,2,6,2,1,0,1,1
Public Interface,"org.junit.internal.JUnitSystem",2,1,1,2,0,2,2,0,0,0,1
Public Class,"org.junit.internal.RealSystem",2,1,1,0,1,2,2,0,0,2,1
Public Class,"org.junit.internal.TextListener",17,1,4,0,2,19,12,4,58,1,1
Package,"org.junit.internal.builders",30,1,3,,,,20,,,,3
Public Class,"org.junit.internal.builders.AllDefaultPossibilitiesBuilder",10,1,3,0,2,14,7,7,71,1,3
Public Class,"org.junit.internal.builders.AnnotatedBuilder",6,2,3,0,2,10,3,3,50,1,3
