Kind,Name,Essential,Cyclomatic,CyclomaticModified,CyclomaticStrict
Public Static Method,"examples.Bidi_Map.main",1,2,2,2
Public Static Method,"examples.Cache.main",1,2,2,2
Public Static Method,"examples.Compression.main",1,1,1,1
Public Constructor,"examples.Custom_Value.Person.Person",1,1,1,1
Public Method,"examples.Custom_Value.Person.equals",5,7,7,8
Public Method,"examples.Custom_Value.Person.getCity",1,1,1,1
Public Method,"examples.Custom_Value.Person.getName",1,1,1,1
Public Static Method,"examples.Custom_Value.main",1,1,1,1
Public Method,"examples.Custom_Value.main.CustomSerializer.deserialize",1,1,1,1
Public Method,"examples.Custom_Value.main.CustomSerializer.serialize",1,1,1,1
Protected Method,"examples.DBMakerExtend.ExtendedDBMaker.extendWrapStore",1,2,2,2
Method,"examples.DBMakerExtend.ExtendedDBMaker.loggingDisable",1,1,1,1
Public Static Method,"examples.DBMakerExtend.main",1,1,1,1
Public Static Method,"examples.Histogram.main",1,2,2,2
Public Method,"examples.Histogram.main.(Anon_1).run",4,4,4,4
Public Static Method,"examples.Huge_Insert.main",1,1,1,1
Public Method,"examples.Huge_Insert.main.(Anon_1).hasNext",1,1,1,1
Public Method,"examples.Huge_Insert.main.(Anon_1).next",1,1,1,1
Public Method,"examples.Huge_Insert.main.(Anon_1).remove",1,1,1,1
Public Method,"examples.Huge_Insert.main.(Anon_2).run",1,1,1,1
Public Static Method,"examples.Lazily_Loaded_Records.main",1,1,1,1
Public Static Method,"examples.Map_Size_Counter.main",1,1,1,1
Public Static Method,"examples.MultiMap.main",1,2,2,2
Public Static Method,"examples.Pump_InMemory_Import_Then_Save_To_Disk.main",1,2,2,2
Public Static Method,"examples.SQL_Auto_Incremental_Unique_Key.main",1,1,1,1
Public Static Method,"examples.Secondary_Key.main",1,1,1,1
Public Method,"examples.Secondary_Key.main.(Anon_1).run",1,1,1,1
Public Static Method,"examples.Secondary_Map.main",1,1,1,1
Public Method,"examples.Secondary_Map.main.(Anon_1).run",1,1,1,1
Public Static Method,"examples.Transactions.main",1,3,3,3
Public Static Method,"examples.Transactions2.main",1,1,1,1
Public Method,"examples.Transactions2.main.(Anon_1).tx",1,1,1,1
Public Static Method,"examples.TreeMap_Composite_Key.main",1,7,7,7
Public Static Method,"examples.TreeMap_Performance_Tunning.main",1,5,5,5
Public Static Method,"examples._HelloWorld.main",1,1,1,1
Public Static Method,"examples._TempMap.main",1,1,1,1
Public Constructor,"org.mapdb.AsyncWriteEngine.AsyncWriteEngine",1,1,1,1
Public Constructor,"org.mapdb.AsyncWriteEngine.AsyncWriteEngine",1,1,1,1
Public Constructor,"org.mapdb.AsyncWriteEngine.WriterRunnable.WriterRunnable",1,1,1,1
Public Method,"org.mapdb.AsyncWriteEngine.WriterRunnable.run",6,9,9,9
Protected Method,"org.mapdb.AsyncWriteEngine.checkState",1,3,3,3
Public Method,"org.mapdb.AsyncWriteEngine.clearCache",1,3,3,3
Public Method,"org.mapdb.AsyncWriteEngine.close",3,5,5,5
Public Method,"org.mapdb.AsyncWriteEngine.commit",1,4,4,4
Public Method,"org.mapdb.AsyncWriteEngine.compact",1,4,4,4
Public Generic Method,"org.mapdb.AsyncWriteEngine.compareAndSwap",1,3,3,5
Public Generic Method,"org.mapdb.AsyncWriteEngine.delete",1,1,1,1
Public Generic Method,"org.mapdb.AsyncWriteEngine.get",3,3,3,3
Public Method,"org.mapdb.AsyncWriteEngine.preallocate",1,2,2,2
Public Method,"org.mapdb.AsyncWriteEngine.preallocate",1,2,2,2
Protected Method,"org.mapdb.AsyncWriteEngine.preallocateRefill",1,2,2,2
Protected Method,"org.mapdb.AsyncWriteEngine.preallocateRollback",1,1,1,1
Public Generic Method,"org.mapdb.AsyncWriteEngine.put",1,1,1,1
Public Method,"org.mapdb.AsyncWriteEngine.rollback",1,4,4,4
Protected Method,"org.mapdb.AsyncWriteEngine.runWriter",6,12,12,13
Protected Method,"org.mapdb.AsyncWriteEngine.startThreads",1,2,2,2
Public Generic Method,"org.mapdb.AsyncWriteEngine.update",1,3,3,3
Public Method,"org.mapdb.AsyncWriteEngineTest.async_commit",1,3,3,3
Public Generic Method,"org.mapdb.AsyncWriteEngineTest.async_commit.(Anon_2).put",1,1,1,1
Public Generic Method,"org.mapdb.AsyncWriteEngineTest.async_commit.(Anon_2).update",1,1,1,1
Public Method,"org.mapdb.AsyncWriteEngineTest.concurrent_updates_test",1,4,4,4
Public Method,"org.mapdb.AsyncWriteEngineTest.concurrent_updates_test.(for_loop_1).(Anon_1).run",1,2,2,2
Public Method,"org.mapdb.AsyncWriteEngineTest.reopenStore",1,2,2,2
Public Method,"org.mapdb.AsyncWriteEngineTest.write_fetch_update_delete",1,1,1,1
Private Constructor,"org.mapdb.Atomic.Atomic",1,1,1,1
Public Constructor,"org.mapdb.Atomic.Boolean.Boolean",1,1,1,1
Public Method,"org.mapdb.Atomic.Boolean.compareAndSet",1,1,1,1
Public Method,"org.mapdb.Atomic.Boolean.get",1,1,1,1
Public Method,"org.mapdb.Atomic.Boolean.getAndSet",3,3,3,3
Public Method,"org.mapdb.Atomic.Boolean.set",1,1,1,1
Public Method,"org.mapdb.Atomic.Boolean.toString",1,1,1,1
Public Constructor,"org.mapdb.Atomic.Integer.Integer",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.addAndGet",3,3,3,3
Public Method,"org.mapdb.Atomic.Integer.compareAndSet",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.decrementAndGet",3,3,3,3
Public Method,"org.mapdb.Atomic.Integer.doubleValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.floatValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.get",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.getAndAdd",3,3,3,3
Public Method,"org.mapdb.Atomic.Integer.getAndDecrement",3,3,3,3
Public Method,"org.mapdb.Atomic.Integer.getAndIncrement",3,3,3,3
Public Method,"org.mapdb.Atomic.Integer.getAndSet",3,3,3,3
Public Method,"org.mapdb.Atomic.Integer.incrementAndGet",3,3,3,3
Public Method,"org.mapdb.Atomic.Integer.intValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.longValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.set",1,1,1,1
Public Method,"org.mapdb.Atomic.Integer.toString",1,1,1,1
Public Constructor,"org.mapdb.Atomic.Long.Long",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.addAndGet",3,3,3,3
Public Method,"org.mapdb.Atomic.Long.compareAndSet",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.decrementAndGet",3,3,3,3
Public Method,"org.mapdb.Atomic.Long.doubleValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.floatValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.get",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.getAndAdd",3,3,3,3
Public Method,"org.mapdb.Atomic.Long.getAndDecrement",3,3,3,3
Public Method,"org.mapdb.Atomic.Long.getAndIncrement",3,3,3,3
Public Method,"org.mapdb.Atomic.Long.getAndSet",3,3,3,3
Public Method,"org.mapdb.Atomic.Long.incrementAndGet",3,3,3,3
Public Method,"org.mapdb.Atomic.Long.intValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.longValue",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.set",1,1,1,1
Public Method,"org.mapdb.Atomic.Long.toString",1,1,1,1
Public Constructor,"org.mapdb.Atomic.String.String",1,1,1,1
Public Method,"org.mapdb.Atomic.String.compareAndSet",1,1,1,1
Public Method,"org.mapdb.Atomic.String.get",1,1,1,1
Public Method,"org.mapdb.Atomic.String.getAndSet",3,3,3,3
Public Method,"org.mapdb.Atomic.String.set",1,1,1,1
Public Method,"org.mapdb.Atomic.String.toString",1,1,1,1
Public Constructor,"org.mapdb.Atomic.Var.Var",1,1,1,1
Public Method,"org.mapdb.Atomic.Var.compareAndSet",1,1,1,1
Public Method,"org.mapdb.Atomic.Var.get",1,1,1,1
Public Method,"org.mapdb.Atomic.Var.getAndSet",3,3,3,3
Public Method,"org.mapdb.Atomic.Var.set",1,1,1,1
Public Method,"org.mapdb.Atomic.Var.toString",1,2,2,2
Public Method,"org.mapdb.AtomicBooleanTest.testCompareAndSet",1,1,1,1
Public Method,"org.mapdb.AtomicBooleanTest.testCompareAndSetInMultipleThreads",1,1,1,1
Public Method,"org.mapdb.AtomicBooleanTest.testCompareAndSetInMultipleThreads.(Anon_1).run",1,2,2,2
Public Method,"org.mapdb.AtomicBooleanTest.testConstructor",1,1,1,1
Public Method,"org.mapdb.AtomicBooleanTest.testConstructor2",1,1,1,1
Public Method,"org.mapdb.AtomicBooleanTest.testGetAndSet",1,1,1,1
Public Method,"org.mapdb.AtomicBooleanTest.testGetSet",1,1,1,1
Public Method,"org.mapdb.AtomicBooleanTest.testToString",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testAddAndGet",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testCompareAndSet",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testCompareAndSetInMultipleThreads",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testCompareAndSetInMultipleThreads.(Anon_1).run",1,2,2,2
Public Method,"org.mapdb.AtomicIntegerTest.testConstructor",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testConstructor2",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testDecrementAndGet",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testDoubleValue",1,2,2,2
Public Method,"org.mapdb.AtomicIntegerTest.testFloatValue",1,2,2,2
Public Method,"org.mapdb.AtomicIntegerTest.testGetAndAdd",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testGetAndDecrement",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testGetAndIncrement",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testGetAndSet",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testGetSet",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testIncrementAndGet",1,1,1,1
Public Method,"org.mapdb.AtomicIntegerTest.testLongValue",1,2,2,2
Public Method,"org.mapdb.AtomicIntegerTest.testToString",1,2,2,2
Public Method,"org.mapdb.AtomicLongTest.testAddAndGet",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testCompareAndSet",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testCompareAndSetInMultipleThreads",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testCompareAndSetInMultipleThreads.(Anon_1).run",1,2,2,2
Public Method,"org.mapdb.AtomicLongTest.testConstructor",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testConstructor2",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testDecrementAndGet",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testDoubleValue",1,2,2,2
Public Method,"org.mapdb.AtomicLongTest.testFloatValue",1,2,2,2
Public Method,"org.mapdb.AtomicLongTest.testGetAndAdd",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testGetAndDecrement",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testGetAndIncrement",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testGetAndSet",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testGetSet",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testIncrementAndGet",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testLongValue",1,2,2,2
Public Method,"org.mapdb.AtomicLongTest.testTX",1,1,1,1
Public Method,"org.mapdb.AtomicLongTest.testToString",1,2,2,2
Public Method,"org.mapdb.BTreeKeySerializer.(Anon_1).deserialize",1,2,2,2
Public Method,"org.mapdb.BTreeKeySerializer.(Anon_1).serialize",1,3,3,3
Public Method,"org.mapdb.BTreeKeySerializer.(Anon_2).deserialize",1,2,2,2
Public Method,"org.mapdb.BTreeKeySerializer.(Anon_2).serialize",1,3,3,3
Public Method,"org.mapdb.BTreeKeySerializer.(Anon_3).deserialize",3,3,3,3
Public Method,"org.mapdb.BTreeKeySerializer.(Anon_3).serialize",1,2,2,2
Constructor,"org.mapdb.BTreeKeySerializer.BasicKeySerializer.BasicKeySerializer",1,1,1,1
Public Method,"org.mapdb.BTreeKeySerializer.BasicKeySerializer.deserialize",1,2,2,2
Public Method,"org.mapdb.BTreeKeySerializer.BasicKeySerializer.serialize",1,2,2,2
Public Constructor,"org.mapdb.BTreeKeySerializer.Tuple2KeySerializer.Tuple2KeySerializer",1,1,1,1
Public Method,"org.mapdb.BTreeKeySerializer.Tuple2KeySerializer.deserialize",1,4,4,4
Public Method,"org.mapdb.BTreeKeySerializer.Tuple2KeySerializer.equals",6,9,9,10
Public Method,"org.mapdb.BTreeKeySerializer.Tuple2KeySerializer.hashCode",1,4,4,4
Public Method,"org.mapdb.BTreeKeySerializer.Tuple2KeySerializer.serialize",1,4,4,5
Public Constructor,"org.mapdb.BTreeKeySerializer.Tuple3KeySerializer.Tuple3KeySerializer",1,1,1,1
Public Method,"org.mapdb.BTreeKeySerializer.Tuple3KeySerializer.deserialize",1,6,6,6
Public Method,"org.mapdb.BTreeKeySerializer.Tuple3KeySerializer.equals",8,13,13,14
Public Method,"org.mapdb.BTreeKeySerializer.Tuple3KeySerializer.hashCode",1,6,6,6
Public Method,"org.mapdb.BTreeKeySerializer.Tuple3KeySerializer.serialize",1,6,6,8
Public Constructor,"org.mapdb.BTreeKeySerializer.Tuple4KeySerializer.Tuple4KeySerializer",1,1,1,1
Public Method,"org.mapdb.BTreeKeySerializer.Tuple4KeySerializer.deserialize",1,8,8,8
Public Method,"org.mapdb.BTreeKeySerializer.Tuple4KeySerializer.equals",10,17,17,18
Public Method,"org.mapdb.BTreeKeySerializer.Tuple4KeySerializer.hashCode",1,8,8,8
Public Method,"org.mapdb.BTreeKeySerializer.Tuple4KeySerializer.serialize",1,8,8,11
Public Abstract Method,"org.mapdb.BTreeKeySerializer.deserialize",1,1,1,1
Public Static Method,"org.mapdb.BTreeKeySerializer.leadingValuePackRead",1,4,4,4
Public Static Method,"org.mapdb.BTreeKeySerializer.leadingValuePackWrite",5,7,7,7
Public Abstract Method,"org.mapdb.BTreeKeySerializer.serialize",1,1,1,1
Public Method,"org.mapdb.BTreeKeySerializerTest.testLong",1,3,3,3
Public Method,"org.mapdb.BTreeKeySerializerTest.testString",1,3,3,3
Public Method,"org.mapdb.BTreeKeySerializerTest.tuple2",1,3,3,3
Public Method,"org.mapdb.BTreeKeySerializerTest.tuple2_simple",1,1,1,1
Public Method,"org.mapdb.BTreeKeySerializerTest.tuple3",1,4,4,4
Public Method,"org.mapdb.BTreeKeySerializerTest.tuple3_simple",1,1,1,1
Public Method,"org.mapdb.BTreeKeySerializerTest.tuple4",1,5,5,5
Public Method,"org.mapdb.BTreeKeySerializerTest.tuple4_simple",1,1,1,1
Abstract Method,"org.mapdb.BTreeMap.BNode.child",1,1,1,1
Abstract Method,"org.mapdb.BTreeMap.BNode.highKey",1,1,1,1
Abstract Method,"org.mapdb.BTreeMap.BNode.isLeaf",1,1,1,1
Abstract Method,"org.mapdb.BTreeMap.BNode.keys",1,1,1,1
Abstract Method,"org.mapdb.BTreeMap.BNode.next",1,1,1,1
Abstract Method,"org.mapdb.BTreeMap.BNode.vals",1,1,1,1
Constructor,"org.mapdb.BTreeMap.BTreeEntryIterator.BTreeEntryIterator",1,1,1,1
Constructor,"org.mapdb.BTreeMap.BTreeEntryIterator.BTreeEntryIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.BTreeEntryIterator.next",1,2,2,2
Constructor,"org.mapdb.BTreeMap.BTreeIterator.BTreeIterator",1,1,1,1
Constructor,"org.mapdb.BTreeMap.BTreeIterator.BTreeIterator",1,6,6,9
Protected Method,"org.mapdb.BTreeMap.BTreeIterator.advance",6,8,8,11
Public Method,"org.mapdb.BTreeMap.BTreeIterator.hasNext",1,1,1,1
Private Method,"org.mapdb.BTreeMap.BTreeIterator.pointToStart",3,4,4,4
Public Method,"org.mapdb.BTreeMap.BTreeIterator.remove",1,2,2,2
Constructor,"org.mapdb.BTreeMap.BTreeKeyIterator.BTreeKeyIterator",1,1,1,1
Constructor,"org.mapdb.BTreeMap.BTreeKeyIterator.BTreeKeyIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.BTreeKeyIterator.next",1,2,2,2
Public Constructor,"org.mapdb.BTreeMap.BTreeMap",1,8,8,9
Constructor,"org.mapdb.BTreeMap.BTreeValueIterator.BTreeValueIterator",1,1,1,1
Constructor,"org.mapdb.BTreeMap.BTreeValueIterator.BTreeValueIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.BTreeValueIterator.next",1,2,2,2
Public Constructor,"org.mapdb.BTreeMap.DescendingMap.DescendingMap",1,2,2,4
Public Method,"org.mapdb.BTreeMap.DescendingMap.Iter.advance",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.Iter.hasNext",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.Iter.remove",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.ceilingEntry",4,5,5,6
Public Method,"org.mapdb.BTreeMap.DescendingMap.ceilingKey",1,2,2,2
Private Method,"org.mapdb.BTreeMap.DescendingMap.checkKeyBounds",1,3,3,3
Public Method,"org.mapdb.BTreeMap.DescendingMap.clear",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.comparator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.containsKey",1,2,2,3
Public Method,"org.mapdb.BTreeMap.DescendingMap.containsValue",3,4,4,4
Public Method,"org.mapdb.BTreeMap.DescendingMap.descendingKeySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.descendingMap",1,2,2,3
Method,"org.mapdb.BTreeMap.DescendingMap.entryIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.entryIterator.(Anon_3).next",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.entrySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.firstEntry",1,3,3,4
Public Method,"org.mapdb.BTreeMap.DescendingMap.firstKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.floorEntry",4,5,5,6
Public Method,"org.mapdb.BTreeMap.DescendingMap.floorKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.get",1,3,3,3
Public Method,"org.mapdb.BTreeMap.DescendingMap.headMap",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.headMap",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.higherEntry",3,5,5,6
Public Method,"org.mapdb.BTreeMap.DescendingMap.higherKey",1,2,2,2
Private Method,"org.mapdb.BTreeMap.DescendingMap.inBounds",1,1,1,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.isEmpty",1,1,1,1
Method,"org.mapdb.BTreeMap.DescendingMap.keyIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.keyIterator.(Anon_1).next",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.keySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.lastEntry",1,3,3,4
Public Method,"org.mapdb.BTreeMap.DescendingMap.lastKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.lowerEntry",1,2,2,3
Public Method,"org.mapdb.BTreeMap.DescendingMap.lowerKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.navigableKeySet",1,1,1,1
Private Method,"org.mapdb.BTreeMap.DescendingMap.newSubMap",1,7,7,13
Public Method,"org.mapdb.BTreeMap.DescendingMap.pollFirstEntry",3,3,3,4
Public Method,"org.mapdb.BTreeMap.DescendingMap.pollLastEntry",3,3,3,4
Public Method,"org.mapdb.BTreeMap.DescendingMap.put",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.putIfAbsent",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.remove",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.remove",1,1,1,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.replace",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.replace",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.size",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.subMap",1,2,2,3
Public Method,"org.mapdb.BTreeMap.DescendingMap.subMap",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.tailMap",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DescendingMap.tailMap",1,1,1,1
Private Method,"org.mapdb.BTreeMap.DescendingMap.tooHigh",3,3,3,5
Private Method,"org.mapdb.BTreeMap.DescendingMap.tooLow",3,3,3,5
Method,"org.mapdb.BTreeMap.DescendingMap.valueIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DescendingMap.valueIterator.(Anon_2).next",1,1,1,1
Constructor,"org.mapdb.BTreeMap.DirNode.DirNode",1,1,1,1
Constructor,"org.mapdb.BTreeMap.DirNode.DirNode",1,2,2,2
Public Method,"org.mapdb.BTreeMap.DirNode.child",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DirNode.highKey",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DirNode.isLeaf",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DirNode.keys",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DirNode.next",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DirNode.toString",1,1,1,1
Public Method,"org.mapdb.BTreeMap.DirNode.vals",1,1,1,1
Constructor,"org.mapdb.BTreeMap.EntrySet.EntrySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.EntrySet.clear",1,1,1,1
Public Method,"org.mapdb.BTreeMap.EntrySet.contains",3,3,3,4
Public Method,"org.mapdb.BTreeMap.EntrySet.equals",5,5,5,6
Public Method,"org.mapdb.BTreeMap.EntrySet.isEmpty",1,1,1,1
Public Method,"org.mapdb.BTreeMap.EntrySet.iterator",3,3,3,3
Public Method,"org.mapdb.BTreeMap.EntrySet.remove",3,3,3,3
Public Method,"org.mapdb.BTreeMap.EntrySet.size",1,1,1,1
Public Method,"org.mapdb.BTreeMap.EntrySet.toArray",1,1,1,1
Public Generic Method,"org.mapdb.BTreeMap.EntrySet.toArray",1,1,1,1
Constructor,"org.mapdb.BTreeMap.KeySet.KeySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.add",1,2,2,2
Public Method,"org.mapdb.BTreeMap.KeySet.ceiling",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.clear",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.comparator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.contains",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.descendingIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.descendingSet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.equals",5,5,5,6
Public Method,"org.mapdb.BTreeMap.KeySet.first",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.floor",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.headSet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.headSet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.higher",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.isEmpty",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.iterator",3,3,3,3
Public Method,"org.mapdb.BTreeMap.KeySet.last",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.lower",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.pollFirst",1,2,2,2
Public Method,"org.mapdb.BTreeMap.KeySet.pollLast",1,2,2,2
Public Method,"org.mapdb.BTreeMap.KeySet.remove",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.size",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.subSet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.subSet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.tailSet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.tailSet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.KeySet.toArray",1,1,1,1
Public Generic Method,"org.mapdb.BTreeMap.KeySet.toArray",1,1,1,1
Constructor,"org.mapdb.BTreeMap.LeafNode.LeafNode",1,1,1,2
Public Method,"org.mapdb.BTreeMap.LeafNode.child",1,1,1,1
Public Method,"org.mapdb.BTreeMap.LeafNode.highKey",1,1,1,1
Public Method,"org.mapdb.BTreeMap.LeafNode.isLeaf",1,1,1,1
Public Method,"org.mapdb.BTreeMap.LeafNode.keys",1,1,1,1
Public Method,"org.mapdb.BTreeMap.LeafNode.next",1,1,1,1
Public Method,"org.mapdb.BTreeMap.LeafNode.toString",1,1,1,1
Public Method,"org.mapdb.BTreeMap.LeafNode.vals",1,1,1,1
Public Constructor,"org.mapdb.BTreeMap.NodeSerializer.NodeSerializer",1,1,1,1
Public Method,"org.mapdb.BTreeMap.NodeSerializer.deserialize",1,11,11,20
Public Method,"org.mapdb.BTreeMap.NodeSerializer.serialize",1,24,24,28
Public Constructor,"org.mapdb.BTreeMap.SubMap.SubMap",1,2,2,4
Public Method,"org.mapdb.BTreeMap.SubMap.ceilingEntry",4,5,5,6
Public Method,"org.mapdb.BTreeMap.SubMap.ceilingKey",1,2,2,2
Private Method,"org.mapdb.BTreeMap.SubMap.checkKeyBounds",1,3,3,3
Public Method,"org.mapdb.BTreeMap.SubMap.clear",1,2,2,2
Public Method,"org.mapdb.BTreeMap.SubMap.comparator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.SubMap.containsKey",1,2,2,3
Public Method,"org.mapdb.BTreeMap.SubMap.containsValue",3,4,4,4
Public Method,"org.mapdb.BTreeMap.SubMap.descendingKeySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.SubMap.descendingMap",1,1,1,1
Method,"org.mapdb.BTreeMap.SubMap.entryIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.SubMap.entrySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.SubMap.firstEntry",1,3,3,4
Public Method,"org.mapdb.BTreeMap.SubMap.firstKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.SubMap.floorEntry",4,5,5,6
Public Method,"org.mapdb.BTreeMap.SubMap.floorKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.SubMap.get",1,3,3,3
Public Method,"org.mapdb.BTreeMap.SubMap.headMap",1,2,2,2
Public Method,"org.mapdb.BTreeMap.SubMap.headMap",1,1,1,1
Public Method,"org.mapdb.BTreeMap.SubMap.higherEntry",1,2,2,3
Public Method,"org.mapdb.BTreeMap.SubMap.higherKey",1,2,2,2
Private Method,"org.mapdb.BTreeMap.SubMap.inBounds",1,1,1,2
Public Method,"org.mapdb.BTreeMap.SubMap.isEmpty",1,1,1,1
Method,"org.mapdb.BTreeMap.SubMap.keyIterator",1,1,1,1
Public Method,"org.mapdb.BTreeMap.SubMap.keySet",1,1,1,1
Public Method,"org.mapdb.BTreeMap.SubMap.lastEntry",1,3,3,4
Public Method,"org.mapdb.BTreeMap.SubMap.lastKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.SubMap.lowerEntry",3,5,5,6
Public Method,"org.mapdb.BTreeMap.SubMap.lowerKey",1,2,2,2
Public Method,"org.mapdb.BTreeMap.SubMap.navigableKeySet",1,1,1,1
Private Method,"org.mapdb.BTreeMap.SubMap.newSubMap",1,7,7,13
