Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\provider\CanvasComponentProvider.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\Augmentation.java",122,4,29,,,,29,,,,12
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingController.java",75,3,6,,,,26,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasFormattingControlsPanel.java",160,2,22,,,,68,,,,6
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasIcons.java",44,21,41,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\CanvasManifestation.java",181,2,10,,,,74,,,,8
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\ChangeGridSizeAction.java",17,1,3,,,,12,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\ChangeSnapAction.java",15,2,3,,,,7,,,,3
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\MarqueSelectionListener.java",17,2,7,,,,7,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\PanelFocusSelectionProvider.java",6,1,1,,,,6,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\PanelFocusTraversalPolicy.java",25,3,7,,,,10,,,,7
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\canvas\view\PanelInspector.java",35,2,4,,,,20,,,,1
